Deudor;Población;Frecuencia de visita;Desde centro;Oficina de ventas;Denominación Gr#Clientes 5;Denominación Gr#Clientes 4
3043475;PUERTO RICO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3043479;NEMOCÓN;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043491;MADRID;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043492;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043493;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043495;SUAZA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043496;SUAZA;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3043498;SUAZA;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3043503;FACATATIVÁ;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3043509;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3043510;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043511;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3043517;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
3043532;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043536;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
3043537;GUASCA;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3043539;FACATATIVÁ;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3043544;DOLORES;3;6038;Bogota;MAYORISTAS;BRONCE
3043551;ACEVEDO;5;6038;Bogota;MAYORISTAS;BRONCE
3043556;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043559;SALADOBLANCO;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043568;ISNOS;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3043573;SALADOBLANCO;5;6038;Bogota;MAYORISTAS;BRONCE
3043576;ATACO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3043579;ACEVEDO;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
3043585;NUEVO COLÓN;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3043589;EL COCUY;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043591;ATACO;3;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3043592;PLANADAS;5;6038;Bogota;MAYORISTAS;SEGMENTO 1
3043596;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;ORO
3043611;ZIPAQUIRÁ;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3043616;GARAGOA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043637;SASAIMA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043656;BELÉN DE LOS ANDAQUÍES;3;6038;Bogota;MAYORISTAS;BRONCE
3043660;SOTAQUIRÁ;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043665;SOCHA;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3043666;GUATEQUE;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3043668;VILLAVICENCIO;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3043670;SAN JOSÉ DEL GUAVIARE;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3043680;SAN LUIS DE GACENO;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3043688;VILLAVICENCIO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3043689;DOLORES;3;6038;Bogota;MAYORISTAS;SEGMENTO 1
3043694;FLANDES;2;6038;Bogota;DI MULTIEMPRESA;ORO
3043704;SANTA MARÍA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043708;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;ORO
3043730;PACHO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3043733;CHINAVITA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043739;TIBANÁ;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3043759;GUACHETÁ;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043763;CAJICÁ;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043768;MOSQUERA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043794;MOSQUERA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043795;SAN CARLOS DE GUAROA;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3043796;SAN CARLOS DE GUAROA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043800;CIÉNEGA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043807;LA MESA;5;6038;Bogota;AGROPUNTOS;ORO
3043822;TUTA;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3043837;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;ORO
3043838;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3043847;OTANCHE;3;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3043855;SOACHA;5;6038;Bogota;PET SHOPS;CLASSIC
3043861;BOGOTÁ D.C.;5;6038;Bogota;VETERINARIA;CLASSIC
3043863;BOGOTÁ D.C.;5;6038;Bogota;VETERINARIA;CLASSIC
3043869;DUITAMA;2;6038;Bogota;MODELO TAT;ORO
3043875;ISNOS;5;6038;Bogota;VETERINARIA;CLASSIC
3043876;YAGUARÁ;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
3043879;SALADOBLANCO;5;6038;Bogota;MAYORISTAS;BRONCE
3043881;ATACO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3043918;SAN JOSÉ DEL FRAGUA;3;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3043939;SUSACÓN;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3043943;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
3043957;BOGOTÁ D.C.;2;6038;Bogota;MODELO TAT;ORO
3043985;MONIQUIRÁ;5;6034;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3044012;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
3044021;BARBOSA;5;6034;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044022;MONTERREY;5;6038;Bogota;AGROPUNTOS;CLASSIC
3044024;TUNJA;5;6038;Bogota;PET SHOPS;CLASSIC
3044030;ACACÍAS;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044037;GIGANTE;5;6038;Bogota;AGROPUNTOS;CLASSIC
3044048;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044049;CUMARAL;5;6038;Bogota;AGROPUNTOS;ORO
3044052;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044053;TENJO;5;6038;Bogota;MODERNO;ORO
3044055;CIÉNEGA;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3044058;SAN VICENTE DEL CAGUÁN;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044063;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044065;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044066;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044067;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044074;ACEVEDO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044078;ZIPAQUIRÁ;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044081;TESALIA (CARNICERÍAS);5;6038;Bogota;AGROPUNTOS;CLASSIC
3044082;COYAIMA;5;6038;Bogota;MAYORISTAS;BRONCE
3044084;BOGOTÁ D.C.;2;6038;Bogota;MAYORISTAS;SEGMENTO 1
3044087;APULO;5;6038;Bogota;AGROPUNTOS;CLASSIC
3044122;PUERTO LÓPEZ;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044171;GUADUAS;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044236;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044244;IBAGUÉ;5;6038;Bogota;PET SHOPS;CLASSIC
3044245;BOGOTÁ D.C.;5;6038;Bogota;CAD. REGIONALES;ORO
3044250;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044251;SOACHA;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044264;FLORENCIA;5;6038;Bogota;CAD. REGIONALES;ORO
3044268;IBAGUÉ;2;6038;Bogota;DI MULTIEMPRESA;ORO
3044270;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044273;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044276;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044281;FLANDES;2;6038;Bogota;MODELO TAT;ORO
3044284;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044301;GARZÓN;5;6038;Bogota;MAYORISTAS;PLATA
3044313;FLORENCIA;2;6038;Bogota;DI MULTIEMPRESA;ORO
3044330;PIEDRAS;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044331;PUENTE NACIONAL;5;6034;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044351;CAJAMARCA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044352;LA PLATA;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
3044353;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044354;MADRID;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044357;FLORENCIA;5;6038;Bogota;CAD. REGIONALES;ORO
3044359;SAN MARTÍN DE LOS LLANOS;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044361;VILLAVICENCIO;5;6038;Bogota;MAYORISTAS;SEGMENTO 1
3044372;ACACÍAS;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044375;LA ARGENTINA (LA PLATA VI;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
3044383;GUAMAL;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044384;GRANADA;5;6038;Bogota;AGROPUNTOS;CLASSIC
3044385;EL DORADO;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044387;BOGOTÁ D.C.;5;6038;Bogota;AGROPUNTOS;BLACK
3044393;SOGAMOSO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044394;IBAGUÉ;5;6038;Bogota;MAYORISTAS;SEGMENTO 1
3044395;BOGOTÁ D.C.;5;6038;Bogota;CAD. REGIONALES;ORO
3044401;FLORENCIA;5;6038;Bogota;CAD. REGIONALES;ORO
3044402;PITALITO;5;6038;Bogota;CAD. REGIONALES;ORO
3044405;BOGOTÁ D.C.;5;6038;Bogota;CAD. REGIONALES;ORO
3044406;FACATATIVÁ;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044418;BOGOTÁ D.C.;2;6038;Bogota;DI MULTIEMPRESA;ORO
3044419;BOGOTÁ D.C.;2;6038;Bogota;DI MULTIEMPRESA;ORO
3044422;FACATATIVÁ;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044424;ACEVEDO;5;6038;Bogota;MAYORISTAS;BRONCE
3044432;EL DONCELLO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044433;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044434;GUAMAL;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044453;EL DONCELLO;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044456;VILLAVICENCIO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044457;ZIPAQUIRÁ;2;6038;Bogota;DI MULTIEMPRESA;ORO
3044459;GARZÓN;5;6038;Bogota;MAYORISTA ESPEC.;ORO
3044461;MADRID;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044462;LA VEGA;5;6038;Bogota;AGROPUNTOS;CLASSIC
3044465;POPAYÁN;5;6030;Cali;DI MULTIEMPRESA;ORO
3044470;FLORENCIA;3;6038;Bogota;MAYORISTA ESPEC.;PLATINUM
3044475;MADRID;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044477;SOACHA;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044479;CARTAGENA DEL CHAIRÁ;3;6038;Bogota;PET SHOPS;ORO
3044482;IBAGUÉ;2;6038;Bogota;DI ESPECIALIZADO;CLASSIC
3044484;EL PAUJÍL;3;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044490;SOACHA;5;6038;Bogota;AGROPUNTOS;BLACK
3044492;EL PAUJÍL;3;6038;Bogota;MAYORISTAS;BRONCE
3044499;MADRID;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044501;YOPAL;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044504;TOCAIMA;5;6038;Bogota;VETERINARIA;ORO
3044505;VILLAVICENCIO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044506;VILLAVICENCIO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044512;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;ORO
3044514;LA PLATA;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
3044515;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044518;BARAYA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044522;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044530;CHÍA;5;6038;Bogota;CAD. REGIONALES;ORO
3044532;CHÍA;5;6038;Bogota;CAD. REGIONALES;ORO
3044533;CHÍA;5;6038;Bogota;CAD. REGIONALES;ORO
3044536;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044537;PALERMO;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3044539;BOGOTÁ D.C.;3;6038;Bogota;MODERNO;ORO
3044541;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044542;GIRARDOT;5;6038;Bogota;AGROPUNTOS;CLASSIC
3044544;VIOTÁ;5;6038;Bogota;VETERINARIA;ORO
3044549;FUNZA;5;6038;Bogota;CAD. REGIONALES;ORO
3044550;ZIPAQUIRÁ;5;6038;Bogota;CAD. REGIONALES;ORO
3044551;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044562;PUERTO BOYACÁ;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044563;GUAMAL;5;6038;Bogota;AGROPUNTOS;CLASSIC
3044566;PUERTO RICO;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044569;SIBATÉ;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044572;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044576;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044577;MOCOA;2;6038;Bogota;DI MULTIEMPRESA;ORO
3044578;YOPAL;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044580;MADRID;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044587;FUSAGASUGÁ;5;6038;Bogota;AGROPUNTOS;ORO
3044589;SAN JOSÉ DEL GUAVIARE;5;6038;Bogota;MAYORISTAS;BRONCE
3044595;BOGOTÁ D.C.;5;6038;Bogota;MODERNO;ORO
3044600;TOCA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044604;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3044626;VILLAVICENCIO;5;6038;Bogota;AGROPUNTOS;PLATINUM
3044633;EL DONCELLO;5;6038;Bogota;AGROPUNTOS;CLASSIC
3044635;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044642;FLORENCIA;5;6038;Bogota;CAD. REGIONALES;ORO
3044643;NEIVA;2;6038;Bogota;DI MULTIEMPRESA;ORO
3044644;NEIVA;2;6038;Bogota;MODELO TAT;ORO
3044661;SOACHA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044666;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044667;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044668;CERRITO;5;6034;Bogota;MAYORISTAS;BRONCE
3044671;GUADUAS;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044686;GARZÓN;5;6038;Bogota;MAYORISTAS;BRONCE
3044689;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044691;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044704;TUNJA;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3044708;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044710;TUNJA;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044711;TUNJA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044713;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044723;BOGOTÁ D.C.;5;6038;Bogota;DI ESPECIALIZADO;CLASSIC
3044726;ACACÍAS;5;6038;Bogota;AGROPUNTOS;PLATINUM
3044727;VILLETA;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044739;GRANADA;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3044741;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044746;CHOCONTÁ;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044747;ZIPAQUIRÁ;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044756;FLORENCIA;5;6038;Bogota;CAD. REGIONALES;ORO
3044757;FACATATIVÁ;5;6038;Bogota;PET SHOPS;CLASSIC
3044761;SOACHA;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044765;VIOTÁ;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044770;ISNOS;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044772;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044773;BOGOTÁ D.C.;5;6038;Bogota;AGROPUNTOS;CLASSIC
3044774;MANÍ;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044778;MADRID;5;6038;Bogota;PET SHOPS;ORO
3044787;SAN JOSÉ DEL GUAVIARE;5;6038;Bogota;MAYORISTAS;PLATA
3044791;CAMPOALEGRE;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044792;SESQUILÉ;5;6038;Bogota;AGROPUNTOS;CLASSIC
3044795;PAZ DE ARIPORO;5;6038;Bogota;AGROPUNTOS;CLASSIC
3044806;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044807;CASTILLA LA NUEVA;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044809;BOGOTÁ D.C.;2;6038;Bogota;MAYORISTA ESPEC.;BLACK
3044812;SAN JOSÉ DEL GUAVIARE;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044814;BOGOTÁ D.C.;5;6038;Bogota;CAD. REGIONALES;ORO
3044815;BOGOTÁ D.C.;5;6038;Bogota;CAD. REGIONALES;ORO
3044820;FUSAGASUGÁ;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044825;EL COLEGIO;5;6038;Bogota;PET SHOPS;ORO
3044834;PITALITO;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3044844;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044846;TUNJA;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044848;MONTERREY;5;6038;Bogota;VETERINARIA;PLATINUM
3044851;MADRID;2;6038;Bogota;DI MULTIEMPRESA;ORO
3044857;MOCOA;2;6038;Bogota;DI MULTIEMPRESA;ORO
3044859;ALGECIRAS;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044863;CASTILLA LA NUEVA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044867;CARTAGENA DEL CHAIRÁ;3;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3044874;RAMIRIQUÍ;5;6038;Bogota;VETERINARIA;CLASSIC
3044882;EL PAUJÍL;3;6038;Bogota;MAYORISTAS;BRONCE
3044887;PITALITO;2;6038;Bogota;DI MULTIEMPRESA;ORO
3044888;DUITAMA;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044890;LA VEGA;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044893;BOGOTÁ D.C.;5;6038;Bogota;MAYORISTA ESPEC.;PLATINUM
3044894;GRANADA;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044895;YOPAL;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044904;GRANADA;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044908;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044909;FUSAGASUGÁ;5;6038;Bogota;AGROPUNTOS;PLATINUM
3044911;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044922;RIVERA;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3044924;YOPAL;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044927;ZIPAQUIRÁ;5;6038;Bogota;AGROPUNTOS;CLASSIC
3044936;BOGOTÁ D.C.;5;6038;Bogota;MAYORISTA ESPEC.;ORO
3044944;CAPITANEJO;5;6034;Bogota;MAYORISTAS;BRONCE
3044948;PIEDRAS;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044953;PUERTO LLERAS;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044956;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044958;PITALITO;2;6038;Bogota;DI MULTIEMPRESA;ORO
3044967;SOATÁ;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3044973;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3044978;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044979;SIBATÉ;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3044984;CHÍA;5;6038;Bogota;VETERINARIA;CLASSIC
3044985;CHÍA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3044991;SUBACHOQUE;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3044992;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3045002;IBAGUÉ;5;6038;Bogota;AGROPUNTOS;ORO
3045003;MADRID;5;6038;Bogota;PET SHOPS;CLASSIC
3045005;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3045006;VILLAVICENCIO;5;6038;Bogota;MAYORISTAS;ORO
3045007;SESQUILÉ;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3045008;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3045013;BOGOTÁ D.C.;5;6038;Bogota;MAYORISTA ESPEC.;PLATINUM
3045014;CACHIPAY;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3045019;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3045024;RESTREPO;5;6038;Bogota;AGROPUNTOS;CLASSIC
3045025;VÉLEZ;5;6034;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3045029;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3045030;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3045034;CARMEN DE CARUPA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3045040;IBAGUÉ;5;6038;Bogota;CAD. REGIONALES;ORO
3045041;IBAGUÉ;5;6038;Bogota;CAD. REGIONALES;ORO
3045042;IBAGUÉ;2;6038;Bogota;CAD. REGIONALES;ORO
3045044;IBAGUÉ;5;6038;Bogota;CAD. REGIONALES;ORO
3045045;IBAGUÉ;5;6038;Bogota;CAD. REGIONALES;ORO
3045046;IBAGUÉ;2;6038;Bogota;CAD. REGIONALES;ORO
3045047;IBAGUÉ;5;6038;Bogota;CAD. REGIONALES;ORO
3045048;IBAGUÉ;5;6038;Bogota;CAD. REGIONALES;ORO
3045049;IBAGUÉ;5;6038;Bogota;CAD. REGIONALES;ORO
3045050;IBAGUÉ;5;6038;Bogota;CAD. REGIONALES;ORO
3045051;IBAGUÉ;5;6038;Bogota;CAD. REGIONALES;ORO
3045052;IBAGUÉ;5;6038;Bogota;CAD. REGIONALES;ORO
3045056;LENGUAZAQUE;5;6038;Bogota;AGROPUNTOS;CLASSIC
3045057;BOGOTÁ D.C.;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
3045058;SESQUILÉ;5;6038;Bogota;PET SHOPS;ORO
3045060;VILLA DE SAN DIEGO DE UBA;5;6038;Bogota;AGROPUNTOS;CLASSIC
3045065;IBAGUÉ;2;6038;Bogota;CAD. REGIONALES;ORO
3045066;ESPINAL;2;6038;Bogota;CAD. REGIONALES;ORO
3045067;IBAGUÉ;5;6038;Bogota;CAD. REGIONALES;ORO
3045075;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3045078;BOGOTÁ D.C.;5;6038;Bogota;MAYORISTA ESPEC.;ORO
3045085;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3045090;TAURAMENA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3045092;VENTAQUEMADA;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3045099;FUSAGASUGÁ;5;6038;Bogota;AGROPUNTOS;PLATINUM
3045103;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
3045107;MONIQUIRÁ;5;6034;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3045113;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
